,longitude,latitude,elevation
818,135.306299,-25.960211,149.36
819,135.307969,-25.973541,147.66
820,135.312969,-25.986871,147.79
821,135.649626,-25.060206,171.97
822,135.651286,-25.048536,172.49
823,135.644626,-25.033536,166.2
824,135.641286,-25.018536,178.45
825,135.641286,-25.003536,179.13
826,135.634626,-24.990206,181.11
827,135.637955,-24.976866,182.41
828,135.644625,-24.963536,183.79
829,135.656285,-24.953536,184.34
830,135.664625,-24.941865,185.74
831,135.349629,-25.111869,185.32
832,135.414629,-25.108538,181.11
833,135.591287,-25.145207,164.43
834,135.459628,-25.043537,194.14
835,135.451287,-25.008537,190.21
836,135.319629,-25.003539,187.41
837,135.169635,-25.471871,184.18
838,135.072966,-25.520212,189.63
839,135.256295,-25.53187,172.99
840,135.264634,-25.50687,180.89
841,135.262963,-25.42354,166.04
842,135.164634,-25.418541,176.47
843,135.066295,-25.421872,200.68
844,137.808334,-25.005718,69.1
845,137.982712,-25.963588,11.49
846,137.968212,-25.922418,13.62
847,137.947872,-25.876248,13.93
848,137.931371,-25.834418,14.54
849,137.909871,-25.776088,24.6
850,137.889871,-25.735248,18.5
851,137.866541,-25.687919,41.67
852,137.795371,-25.686419,36.79
853,137.812372,-25.731249,31.61
854,137.822712,-25.766919,30.08
855,137.834372,-25.808089,38.92
856,137.853372,-25.850249,32.83
857,137.868873,-25.893419,33.44
858,137.891043,-25.936419,21.55
859,137.800044,-25.94975,11.19
860,137.781714,-25.90125,14.54
861,137.765713,-25.85475,27.04
862,137.734373,-25.80825,25.21
863,137.716873,-25.75392,31.91
864,137.696042,-25.69059,37.7
865,137.655213,-25.69175,37.4
866,137.663043,-25.74125,43.19
867,137.674714,-25.79175,32.22
868,137.675044,-25.84625,54.16
869,137.693545,-25.90492,12.1
870,137.717375,-25.95159,10.27
871,137.637715,-25.905591,31.61
872,137.623545,-25.864091,26.73
873,137.608715,-25.825591,23.38
874,137.587544,-25.772251,28.26
875,137.580714,-25.730751,27.65
876,137.567714,-25.685421,33.13
877,137.512874,-25.665091,42.58
878,137.509545,-25.725922,45.93
879,137.528045,-25.776922,40.14
880,137.535545,-25.823422,39.53
881,137.552376,-25.872422,31.0
882,137.583046,-25.922251,26.43
883,137.471717,-25.899252,29.78
884,137.459376,-25.848592,36.48
885,137.430546,-25.799752,39.84
886,137.406716,-25.762753,52.33
887,137.382216,-25.715093,45.63
888,137.354546,-25.669923,52.03
889,137.320546,-25.674093,56.91
890,137.338376,-25.720423,45.32
891,137.341877,-25.766093,46.24
892,137.363877,-25.808253,42.58
893,137.383877,-25.854423,45.32
894,137.403717,-25.895253,34.35
895,137.411718,-25.934253,38.31
896,137.321549,-25.922594,39.84
897,137.304718,-25.876094,39.84
898,137.280548,-25.819094,52.03
899,137.267378,-25.772094,52.64
900,137.241217,-25.702594,54.77
901,137.238377,-25.644924,65.14
902,137.339715,-25.586253,62.7
903,137.321875,-25.539753,55.69
904,137.306874,-25.487753,62.39
905,137.283374,-25.449423,68.79
906,137.275214,-25.402753,66.05
907,137.268373,-25.358923,68.79
908,137.252873,-25.302923,68.79
909,137.391872,-25.333752,67.88
910,137.407712,-25.374592,63.61
911,137.429212,-25.411422,61.48
912,137.458212,-25.460422,59.34
913,137.486043,-25.509251,51.72
914,137.478213,-25.562592,70.32
915,137.561872,-25.575921,43.5
916,137.549042,-25.519751,47.46
917,137.561041,-25.477751,47.15
918,137.543541,-25.434091,64.22
919,137.523371,-25.395421,60.26
920,137.505371,-25.346591,63.31
921,137.490871,-25.314251,63.31
922,137.56387,-25.30242,66.05
923,137.59204,-25.34542,62.39
924,137.61021,-25.38109,62.39
925,137.62521,-25.42225,56.91
926,137.641541,-25.46625,59.04
927,137.661041,-25.50259,52.33
928,137.667211,-25.54742,44.1
929,137.665712,-25.59025,40.75
930,137.763871,-25.603749,47.76
931,137.74487,-25.547749,47.46
932,137.72787,-25.507249,46.85
933,137.70704,-25.464589,50.51
934,137.69487,-25.420749,55.08
935,137.678369,-25.373249,56.91
936,137.661209,-25.33209,60.87
937,137.641209,-25.29825,60.56
938,137.727868,-25.296089,61.78
939,137.747208,-25.335419,58.74
940,137.772538,-25.377249,50.81
941,137.795869,-25.422749,48.07
942,137.809539,-25.466089,42.28
943,137.829039,-25.516588,38.31
944,137.83621,-25.562919,38.62
945,137.82404,-25.601919,41.36
946,137.907869,-25.576088,39.23
947,137.904208,-25.525418,38.62
948,137.889708,-25.479918,42.58
949,137.875868,-25.436748,51.12
950,137.856538,-25.387588,49.59
951,137.838207,-25.343248,49.9
952,137.815537,-25.308748,52.03
953,137.882866,-25.310918,52.64
954,137.907367,-25.358748,46.54
955,137.932707,-25.395917,42.89
956,137.949537,-25.437587,42.28
957,137.966537,-25.479417,39.23
958,137.985038,-25.517587,36.18
959,137.601209,-25.22659,69.4
960,137.583368,-25.18242,74.28
961,137.556868,-25.13609,79.46
962,137.535868,-25.09559,82.51
963,137.512038,-25.05542,80.07
964,137.450369,-25.073591,79.77
965,137.460369,-25.122751,79.77
966,137.479709,-25.167921,80.07
967,137.504369,-25.209421,70.93
968,137.535039,-25.25109,78.24
969,137.46587,-25.239591,75.19
970,137.43437,-25.188421,75.5
971,137.41054,-25.147251,73.37
972,137.385369,-25.092251,79.46
973,137.384209,-25.045251,85.56
974,137.302539,-25.007422,90.13
975,137.27921,-25.063092,91.35
976,137.322541,-25.156422,73.67
977,137.341211,-25.193092,72.15
978,137.364211,-25.236092,72.15
979,137.315872,-25.238252,72.45
980,137.289871,-25.202752,73.98
981,137.266871,-25.153252,85.25
982,137.274211,-25.119422,80.07
983,137.686708,-25.212749,67.27
984,137.663367,-25.172589,73.98
985,137.640367,-25.119589,68.49
986,137.616037,-25.076919,71.54
987,137.674706,-25.048919,70.32
988,137.696206,-25.089419,70.62
989,137.721366,-25.122419,65.44
990,137.749366,-25.167248,63.61
991,137.767537,-25.208748,63.0
992,137.856536,-25.221418,57.21
993,137.833036,-25.174588,60.56
994,137.810365,-25.123918,63.31
995,137.789535,-25.075588,66.36
996,137.764865,-25.023248,70.93
997,137.742365,-24.998248,75.19
998,137.841534,-25.035587,66.05
999,137.860364,-25.076247,65.44
1000,137.892534,-25.125417,59.34
1001,137.911365,-25.178587,57.21
1002,137.940035,-25.229247,53.55
1003,137.979864,-25.126916,55.69
1004,137.957703,-25.084087,60.26
1005,137.936863,-25.039087,60.87
1006,137.999211,-25.904918,12.71
1007,137.992871,-25.830918,28.26
1008,137.99854,-25.739087,34.35
1009,137.94371,-25.677748,30.08
1010,137.95787,-25.717248,31.91
1011,137.96187,-25.754248,25.21
1012,137.999042,-25.996918,17.89
1013,137.84621,-25.643589,34.05
1014,137.775041,-25.646919,34.05
1015,137.904373,-25.995919,9.66
1016,137.820874,-25.99325,9.97
1017,137.671042,-25.64675,39.23
1018,137.631212,-25.64375,31.61
1019,137.727375,-25.98775,10.27
1020,137.664376,-25.972091,31.91
1021,137.571373,-25.651921,34.35
1022,137.576043,-25.614091,50.51
1023,137.498874,-25.628422,39.53
1024,137.580717,-25.988092,29.78
1025,137.493717,-25.969252,26.43
1026,137.355715,-25.629753,56.3
1027,137.301876,-25.621593,54.16
1028,137.429048,-25.966093,29.47
1029,137.344549,-25.962924,36.18
1030,137.299712,-25.275592,68.18
1031,137.360871,-25.274592,72.45
1032,137.48687,-25.273421,64.22
1033,137.54621,-25.27725,70.93
1034,137.608869,-25.26092,67.27
1035,137.704208,-25.255089,60.26
1036,137.921869,-25.631418,34.05
1037,137.779207,-25.262588,61.78
1038,137.863206,-25.267088,53.25
1039,137.452868,-25.029751,81.6
1040,137.30304,-25.106922,80.38
1041,137.662706,-25.009589,72.76
1042,137.955205,-25.271747,50.51
1043,133.199611,-25.306888,404.52
1044,134.296267,-24.948547,374.1
1045,134.306267,-24.965217,369.85
1046,134.339598,-25.021877,331.75
1047,134.389598,-25.120217,302.8
1048,134.422939,-25.185217,331.45
1049,134.436269,-25.213547,324.75
1050,134.4466,-25.283547,356.75
1051,134.48294,-25.331877,321.4
1052,134.53294,-25.403546,289.1
1053,134.604602,-25.631876,251.3
1054,134.612942,-25.663546,256.15
1055,134.617943,-25.721877,249.15
1056,134.659603,-25.790216,228.4
1057,134.692943,-25.850216,221.4
1058,134.731274,-25.928546,215.95
1059,134.851075,-26.108546,216.85
1060,134.924674,-26.124645,205.22
1061,135.031556,-26.415215,190.95
1062,135.208497,-26.658544,160.45
1063,136.346248,-24.9502,155.03
1064,136.259579,-24.950201,152.01
1065,136.061251,-24.935202,160.23
1066,135.956252,-24.943533,164.57
1067,135.857923,-24.951864,171.48
1068,135.751254,-24.931865,186.31
1069,136.016252,-24.995203,160.65
1070,136.054581,-24.955202,155.82
1071,135.884583,-24.961864,169.09
1072,135.874583,-24.950204,170.06
1073,135.437931,-25.379369,150.62
1074,135.446261,-25.397868,149.71
1075,135.451262,-25.414869,148.18
1076,135.451262,-25.431869,162.51
1077,135.457932,-25.449539,152.45
1078,135.461262,-25.462539,143.0
1079,135.466262,-25.476039,143.0
1080,135.471262,-25.493039,137.21
1081,135.471262,-25.510539,137.82
1082,135.476263,-25.529369,142.39
1083,135.482933,-25.542709,138.12
1084,135.484593,-25.556209,135.99
1085,135.489593,-25.570369,141.48
1086,135.487933,-25.589869,136.6
1087,135.487933,-25.614869,140.26
1088,135.492933,-25.632869,133.86
1089,135.492934,-25.645369,150.32
1090,135.491264,-25.664369,136.29
1091,135.496264,-25.679869,137.21
1092,135.501264,-25.692709,137.21
1093,135.511264,-25.712869,138.12
1094,135.514594,-25.728709,138.73
1095,135.521264,-25.748539,140.26
1096,135.526265,-25.760539,139.34
1097,135.527935,-25.779209,142.09
1098,135.526265,-25.795209,139.04
1099,135.527935,-25.813539,139.65
1100,135.532935,-25.829709,134.16
1101,135.539595,-25.842539,131.42
1102,135.539595,-25.862709,132.03
1103,135.544596,-25.884709,129.59
1104,135.551266,-25.898709,132.03
1105,135.554596,-25.912039,132.03
1106,135.557936,-25.927209,137.21
1107,135.561266,-25.971869,137.82
1108,135.506261,-25.383868,143.91
1109,135.511261,-25.397868,141.17
1110,135.514591,-25.411868,140.56
1111,135.521261,-25.430208,137.51
1112,135.526261,-25.448368,143.91
1113,135.534591,-25.463538,146.05
1114,135.541261,-25.480038,142.7
1115,135.546262,-25.494868,134.77
1116,135.551262,-25.510538,129.59
1117,135.554592,-25.527038,131.42
1118,135.559592,-25.540368,128.37
1119,135.564592,-25.556538,132.03
1120,135.567932,-25.572538,132.03
1121,135.572932,-25.587708,129.59
1122,135.577932,-25.601708,129.28
1123,135.582932,-25.616868,124.1
1124,135.587933,-25.634208,130.2
1125,135.592933,-25.648868,131.72
1126,135.597933,-25.665208,128.98
1127,135.602933,-25.678538,132.64
1128,135.609593,-25.694368,134.47
1129,135.612933,-25.712708,128.67
1130,135.619593,-25.726868,129.89
1131,135.622933,-25.738538,127.76
1132,135.626263,-25.753208,128.67
1133,135.631264,-25.771208,132.64
1134,135.634594,-25.785708,132.03
1135,135.639594,-25.801038,130.2
1136,135.644594,-25.817538,134.47
1137,135.649594,-25.833368,134.47
1138,135.656264,-25.850208,135.38
1139,135.659594,-25.865208,132.94
1140,135.662934,-25.880538,136.6
1141,135.671265,-25.897208,136.29
1142,135.674595,-25.914038,130.81
1143,135.679595,-25.930208,128.67
1144,135.684595,-25.943868,127.46
1145,135.691265,-25.956868,125.93
1146,135.696265,-25.971538,126.24
1147,135.697935,-25.984368,125.93
1148,135.701265,-25.997038,126.54
1149,135.52293,-25.297208,157.33
1150,135.53793,-25.304207,160.98
1151,135.54793,-25.319367,182.01
1152,135.55959,-25.329707,173.48
1153,135.56793,-25.346867,172.87
1154,135.57459,-25.358707,163.12
1155,135.57793,-25.372367,154.58
1156,135.58459,-25.390037,148.18
1157,135.59293,-25.403537,144.83
1158,135.60126,-25.416367,140.56
1159,135.60793,-25.432537,136.6
1160,135.61459,-25.448537,137.82
1161,135.62126,-25.456707,129.89
1162,135.629591,-25.478207,127.46
1163,135.636261,-25.496867,127.46
1164,135.642931,-25.509037,130.5
1165,135.651261,-25.525537,129.89
1166,135.657931,-25.541037,123.8
1167,135.662931,-25.555707,125.02
1168,135.669591,-25.570207,126.24
1169,135.674591,-25.586037,123.19
1170,135.681261,-25.601707,124.41
1171,135.686261,-25.613867,122.88
1172,135.692932,-25.630367,121.97
1173,135.696262,-25.646367,122.27
1174,135.706262,-25.659537,119.23
1175,135.712932,-25.677367,119.23
1176,135.717932,-25.692037,121.05
1177,135.722932,-25.706707,121.97
1178,135.729592,-25.726537,124.71
1179,135.732932,-25.739367,121.36
1180,135.739592,-25.756037,122.58
1181,135.742933,-25.769537,124.1
1182,135.747933,-25.784207,122.27
1183,135.754593,-25.803037,123.19
1184,135.764593,-25.836537,119.53
1185,135.769593,-25.846867,127.46
1186,135.772933,-25.860707,128.98
1187,135.777933,-25.875207,126.24
1188,135.787933,-25.891037,119.23
1189,135.792934,-25.904537,121.36
1190,135.797934,-25.916867,118.62
1191,135.804594,-25.934037,121.36
1192,135.809594,-25.951037,126.24
1193,135.814594,-25.967867,132.33
1194,135.814594,-25.987367,128.67
1195,135.584588,-25.188707,188.11
1196,135.594588,-25.209707,191.46
1197,135.599588,-25.228867,185.67
1198,135.607928,-25.241207,177.14
1199,135.614588,-25.254867,175.31
1200,135.619588,-25.267367,161.9
1201,135.624589,-25.277707,158.54
1202,135.629589,-25.289367,158.54
1203,135.636259,-25.306867,153.06
1204,135.644589,-25.322707,150.32
1205,135.651259,-25.337037,146.66
1206,135.659589,-25.349207,140.56
1207,135.667929,-25.363707,141.78
1208,135.676259,-25.376206,139.34
1209,135.681259,-25.392206,136.29
1210,135.689589,-25.404706,138.73
1211,135.696259,-25.423866,139.95
1212,135.704589,-25.437036,132.94
1213,135.71126,-25.451866,135.08
1214,135.71793,-25.467536,133.86
1215,135.72459,-25.483206,133.86
1216,135.73126,-25.498366,131.11
1217,135.73793,-25.513536,128.67
1218,135.75293,-25.528536,127.76
1219,135.75959,-25.540036,127.15
1220,135.76626,-25.557536,124.41
1221,135.77293,-25.573706,125.63
1222,135.77793,-25.585036,127.46
1223,135.78459,-25.601706,121.66
1224,135.79293,-25.616036,123.8
1225,135.796261,-25.628866,121.05
1226,135.802931,-25.643706,118.92
1227,135.809591,-25.660706,120.14
1228,135.819591,-25.678366,120.14
1229,135.827931,-25.694706,119.23
1230,135.834591,-25.708536,118.62
1231,135.839591,-25.720036,117.7
1232,135.846261,-25.735366,116.48
1233,135.859591,-25.755206,120.75
1234,135.864591,-25.767036,120.75
1235,135.869591,-25.782206,115.87
1236,135.877932,-25.798206,111.61
1237,135.884592,-25.814536,114.04
1238,135.891262,-25.826706,109.47
1239,135.897932,-25.843206,110.69
1240,135.904592,-25.858706,108.86
1241,135.909592,-25.873706,108.86
1242,135.914592,-25.889206,106.73
1243,135.919592,-25.905706,106.73
1244,135.927932,-25.926366,105.81
1245,135.612927,-25.123866,167.38
1246,135.624587,-25.136536,164.64
1247,135.636257,-25.149366,164.03
1248,135.647927,-25.162036,163.12
1249,135.659587,-25.174866,162.2
1250,135.672927,-25.187536,160.68
1251,135.679587,-25.200366,162.2
1252,135.686257,-25.213036,160.98
1253,135.692927,-25.225866,157.94
1254,135.699587,-25.238536,157.33
1255,135.707927,-25.251366,156.11
1256,135.714588,-25.264036,154.58
1257,135.721258,-25.276866,153.36
1258,135.727928,-25.289536,151.84
1259,135.736258,-25.302206,150.32
1260,135.742928,-25.315036,152.14
1261,135.749588,-25.327706,149.1
1262,135.756258,-25.342536,149.4
1263,135.762928,-25.357366,148.18
1264,135.771258,-25.372206,147.27
1265,135.777928,-25.387036,146.96
1266,135.784588,-25.401866,146.05
1267,135.791258,-25.416706,145.44
1268,135.799588,-25.431536,143.91
1269,135.806259,-25.446366,143.0
1270,135.812929,-25.461206,142.7
1271,135.819589,-25.476036,143.0
1272,135.826259,-25.490865,141.78
1273,135.834589,-25.505705,140.87
1274,135.841259,-25.520535,135.38
1275,135.847929,-25.535365,132.03
1276,135.854589,-25.550365,133.55
1277,135.861259,-25.565205,126.54
1278,135.867929,-25.580705,128.98
1279,135.874589,-25.596365,130.81
1280,135.88126,-25.612035,132.03
1281,135.88793,-25.627705,129.28
1282,135.89459,-25.643205,125.63
1283,135.90126,-25.658865,125.02
1284,135.90793,-25.674535,124.1
1285,135.91459,-25.690205,120.75
1286,135.92126,-25.705705,118.92
1287,135.92793,-25.721365,119.53
1288,135.93459,-25.737035,115.87
1289,135.94126,-25.752705,114.35
1290,135.947931,-25.768205,111.3
1291,135.952931,-25.783865,110.39
1292,135.959591,-25.799535,109.17
1293,135.966261,-25.815205,112.82
1294,135.972931,-25.830705,107.95
1295,135.979591,-25.846365,108.56
1296,135.986261,-25.862035,105.51
1297,135.992931,-25.877705,102.16
1298,135.999591,-25.893205,102.16
1299,136.006261,-25.908865,99.11
1300,136.012932,-25.924535,99.41
1301,136.019592,-25.940205,100.02
1302,136.026262,-25.955865,100.33
1303,136.032932,-25.971535,101.55
1304,135.659586,-25.073366,183.23
1305,135.674586,-25.086206,172.57
1306,135.696256,-25.105866,172.26
1307,135.714586,-25.131706,169.21
1308,135.737926,-25.163535,165.25
1309,135.754586,-25.193535,161.29
1310,135.769587,-25.221035,157.33
1311,135.784587,-25.248535,152.75
1312,135.799587,-25.276205,151.84
1313,135.814587,-25.307365,148.79
1314,135.827927,-25.335705,144.83
1315,135.842927,-25.364035,144.52
1316,135.859587,-25.392205,136.9
1317,135.876258,-25.421705,134.77
1318,135.894588,-25.452705,130.81
1319,135.911258,-25.479535,130.81
1320,135.931258,-25.508205,123.8
1321,135.954588,-25.535204,127.46
1322,135.964588,-25.560364,128.37
1323,135.982928,-25.595864,134.47
1324,135.991259,-25.614704,128.98
1325,136.007929,-25.657034,123.8
1326,136.031259,-25.677704,121.36
1327,136.039589,-25.710704,123.19
1328,136.057929,-25.749204,114.96
1329,136.067929,-25.773704,113.43
1330,136.08293,-25.799204,110.69
1331,136.09459,-25.824864,107.95
1332,136.11126,-25.859704,110.39
1333,136.13793,-25.897864,107.34
1334,136.14126,-25.924204,104.6
1335,136.152931,-25.957864,103.99
1336,136.162931,-25.988204,103.07
1337,135.779585,-25.079535,165.25
1338,135.789585,-25.094205,158.85
1339,135.801255,-25.109035,157.63
1340,135.809585,-25.123705,158.24
1341,135.817925,-25.138535,159.76
1342,135.826255,-25.153205,159.46
1343,135.834585,-25.167865,160.07
1344,135.841255,-25.182705,156.41
1345,135.849586,-25.197365,159.76
1346,135.857926,-25.212205,158.54
1347,135.866256,-25.226864,160.07
1348,135.872926,-25.241534,154.28
1349,135.881256,-25.256364,154.58
1350,135.887926,-25.271034,151.23
1351,135.896256,-25.285364,150.92
1352,135.904586,-25.298534,149.4
1353,135.911256,-25.311704,149.1
1354,135.919586,-25.326534,147.57
1355,135.927926,-25.341364,145.13
1356,135.936256,-25.356204,143.91
1357,135.942926,-25.371034,143.91
1358,135.951257,-25.385864,142.7
1359,135.959587,-25.400364,139.34
1360,135.967927,-25.414864,136.6
1361,135.976257,-25.416034,135.68
1362,135.986257,-25.441364,137.21
1363,135.994587,-25.453364,135.99
1364,136.002927,-25.465364,130.81
1365,136.012927,-25.477364,131.72
1366,136.021257,-25.489364,130.2
1367,136.029587,-25.501364,132.94
1368,136.039587,-25.513364,131.11
1369,136.047927,-25.525364,127.46
1370,136.056257,-25.539204,124.71
1371,136.066257,-25.553034,124.71
1372,136.074587,-25.567034,121.36
1373,136.082927,-25.581034,122.88
1374,136.092927,-25.595033,117.4
